ticket_number,customer_uuid,product_code,category_code,root_cause_code,ticket_status,priority,subject,created_date,channel,app_version,resolved_date,resolution_time_hours,customer_satisfaction_score
TKT-007185,82c6587d-8555-45b6-987c-86aebc91acd7,DL002,TRANSFER,RC001,Open,Low,Issue with dInvest Auto,2025-08-15,Email,v1.1,,,
TKT-007186,42739de8-6bad-4b99-bfa8-c425e97e55d4,DS001,LOAN,RC001,Resolved,Medium,Issue with dLoan Flexi,2025-08-23,Email,v1.1,2025-08-24,60.816194653135526,2.0
TKT-007187,245aab40-de0f-4a59-bb09-718e7b868f48,DL001,PAYMENT,RC001,Resolved,Medium,Issue with dLoan Quick,2025-08-16,Email,v1.1,2025-08-18,29.626311548938954,2.0
TKT-007188,c754e430-4b6b-48c6-bb3c-75d4a73a1499,DIN002,ACCOUNT,RC008,Closed,High,Issue with dProtect Basic,2025-08-13,Phone,v1.1,2025-08-15,36.0651495641441,3.0
TKT-007189,a526ddae-fd11-48a4-a22e-13879d3c8eca,DI001,SAVING,RC004,Closed,Medium,Issue with dInvest Auto,2025-08-31,Web,v1.2,2025-08-31,20.217881606346392,1.0
TKT-007190,8c23a9b5-48c1-4321-bbb7-c395998f7818,DL002,APP_CRASH,RC004,Resolved,Low,Issue with dSave Plus,2025-08-31,Phone,v1.1,2025-09-02,59.533215276321485,2.0
TKT-007191,7e037a3d-1e52-45d1-acfc-76314e2fb892,DIN001,ACCOUNT,RC008,Resolved,Low,Issue with dProtect Basic,2025-09-03,Email,v1.1,2025-09-03,33.75123898012542,3.0
TKT-007192,644702b9-bda5-4c22-87f1-8545fc783aaf,DI001,SAVING,RC008,Open,Medium,Issue with dInvest Pro,2025-08-18,Web,v1.1,,,
TKT-007193,8b43316f-a1f2-433f-880a-4635dec3d883,DI001,APP_CRASH,RC001,Closed,Low,Issue with dSave Premium,2025-09-08,Phone,v1.1,2025-09-10,25.441107773949412,2.0
TKT-007194,a1d59b57-d052-40b6-b7d5-6cfc1a533b3a,DS002,SAVING,RC002,Closed,High,Issue with dProtect Basic,2025-09-06,Phone,v1.1,2025-09-08,15.885083630792236,3.0
TKT-007195,7e99f87a-31f4-4294-944b-ca7d4f3b82dc,DIN001,TRANSFER,RC008,Closed,Medium,Issue with dProtect Basic,2025-08-14,Web,v1.1,2025-08-15,69.72416387911244,3.0
TKT-007196,c5c2b1a9-2a67-4494-94a6-fc2d1e28e9b7,DL002,PAYMENT,RC003,Resolved,Medium,Issue with dSave Premium,2025-08-31,Web,v1.1,2025-08-31,30.013265298137465,2.0
TKT-007197,f4344a1d-e58a-4bf7-b975-ddc521300a3f,DIN002,ACCOUNT,RC004,Resolved,Medium,Issue with dLoan Quick,2025-08-27,Email,v1.1,2025-08-28,26.94307547757411,4.0
TKT-007198,1aabc3e8-6681-4708-85fb-2b20ad315ef7,DI002,LOAN,RC001,In Progress,Medium,Issue with dProtect Basic,2025-09-10,Phone,v1.1,,,
TKT-007199,1834a40d-becf-4ded-b198-047f4612d424,DL001,LOAN,RC006,In Progress,Low,Issue with dInvest Pro,2025-08-18,App,v1.1,,,
TKT-007200,33321ce0-f69c-4e70-9b87-4cf83537f34b,DI001,PAYMENT,RC001,Closed,Medium,Issue with dSave Plus,2025-09-11,Web,v1.1,2025-09-11,35.916182608561186,4.0
TKT-007201,ebaa9d4e-ebdc-419d-a5bc-7a361bd0d071,DS002,TRANSFER,RC006,In Progress,High,Issue with dLoan Flexi,2025-09-01,Phone,v1.2,,,
TKT-007202,4745283b-c328-4f06-b10d-798f5f50561d,DS002,ACCOUNT,RC008,Open,Medium,Issue with dSave Plus,2025-08-25,Web,v1.1,,,
TKT-007203,68ce502c-0f17-4be3-91cd-facd2c163c9b,DIN002,SAVING,RC006,Open,Medium,Issue with dInvest Pro,2025-08-28,Email,v1.1,,,
TKT-007204,038f91af-8597-4187-a6c1-4d14bc6f6e7b,DS001,SAVING,RC007,Open,Medium,Issue with dSave Plus,2025-08-21,Email,v1.1,,,
TKT-007205,ddad4884-1007-4ba2-b972-da53ca2a13a5,DS002,LOAN,RC006,Closed,Low,Issue with dProtect Basic,2025-08-20,Web,v1.1,2025-08-23,59.974600500450386,4.0
TKT-007206,6d5faa53-0cbb-4654-ba0b-b3049a943861,DL001,TRANSFER,RC007,Closed,Medium,Issue with dProtect Basic,2025-08-25,Email,v1.1,2025-08-27,58.70250314712436,5.0
TKT-007207,805cfb27-c3aa-4368-bbc5-2c8fa5a6b8ef,DS001,PAYMENT,RC003,Closed,Medium,Issue with dProtect Basic,2025-09-08,App,v1.1,2025-09-09,43.619555738043914,1.0
TKT-007208,6da0d5a3-8918-48eb-bbc8-a925a393d432,DIN001,LOAN,RC002,Resolved,Medium,Issue with dSave Premium,2025-08-30,App,v1.1,2025-08-30,19.312311123263402,4.0
TKT-007209,db867f9d-322d-4f14-ac2c-f585de26e7d4,DL002,SAVING,RC005,In Progress,High,Issue with dLoan Flexi,2025-08-27,Web,v1.1,,,
TKT-007210,a445ee05-d0d8-45a4-9911-5240adc8f008,DS001,ACCOUNT,RC002,Resolved,Medium,Issue with dSave Premium,2025-08-30,Email,v1.1,2025-08-30,21.01288607073291,3.0
TKT-007211,75689e7b-006a-491f-9181-7c2d6ab3c452,DIN002,LOAN,RC001,Resolved,Low,Issue with dLoan Quick,2025-08-29,Web,v1.1,2025-08-29,1.6398029736170177,1.0
TKT-007212,aec03c17-69df-41a3-aa96-2ee45aa8186e,DI001,APP_CRASH,RC001,In Progress,Medium,Issue with dSave Plus,2025-09-03,Email,v1.1,,,
TKT-007213,557d54e8-a10a-4131-9c48-0bd5ac336934,DS002,APP_CRASH,RC008,Resolved,Medium,Issue with dSave Plus,2025-08-21,Web,v1.1,2025-08-23,54.93974351283168,3.0
TKT-007214,c8253c02-a3e9-4ba9-a54c-620d33366458,DI002,LOGIN,RC003,Closed,Medium,Issue with dProtect Plus,2025-08-16,Web,v1.1,2025-08-17,34.20336797809762,3.0
TKT-007215,3fc89271-a69b-4529-ab06-c37bf962d8ed,DI002,LOAN,RC007,Closed,Medium,Issue with dProtect Basic,2025-08-30,Web,v1.1,2025-08-31,60.78095134575279,3.0
TKT-007216,dc7f8ec3-7088-4b92-9705-2ee6b1687434,DL001,LOGIN,RC007,Resolved,Medium,Issue with dSave Plus,2025-08-31,Email,v1.1,2025-09-01,62.20449427016124,4.0
TKT-007217,80fb89ee-9e65-47d0-b2a7-410e9acb0437,DL001,LOAN,RC008,Closed,Medium,Issue with dLoan Quick,2025-08-19,App,v1.1,2025-08-20,27.490667029164772,1.0
TKT-007218,f001ce1a-eb08-45cc-aa2d-ebdaa0d918e6,DS002,LOGIN,RC001,Closed,Medium,Issue with dInvest Pro,2025-09-10,Email,v1.1,2025-09-13,55.96848446493481,1.0
TKT-007219,3a23dd20-32b2-43ce-b8ea-47c915599423,DS001,LOAN,RC008,Resolved,Medium,Issue with dProtect Basic,2025-09-01,Email,v1.1,2025-09-02,29.508697292517013,3.0
TKT-007220,8666a5e6-2702-45b1-8330-cd7930d105f9,DI002,SAVING,RC001,Closed,Medium,Issue with dLoan Flexi,2025-09-07,Web,v1.1,2025-09-09,14.745563052604853,3.0
TKT-007221,b84a8dff-0907-4a47-aed9-d0438444b403,DIN002,ACCOUNT,RC008,Closed,Medium,Issue with dLoan Quick,2025-09-01,Web,v1.1,2025-09-03,27.758289654982896,3.0
TKT-007222,011d8d4b-321f-49e9-82aa-0c645343e24b,DIN002,LOAN,RC007,Closed,Medium,Issue with dSave Plus,2025-08-14,Web,v1.1,2025-08-16,25.10779209792003,2.0
TKT-007223,5db467a2-18ca-4be1-b90d-af51ba51e8a3,DI001,APP_CRASH,RC002,Closed,High,Issue with dProtect Plus,2025-08-22,App,v1.1,2025-08-23,1.2301326356409548,3.0
TKT-007224,75db9c81-073f-4f7f-83bf-7d44acc9874d,DS001,LOGIN,RC008,Closed,Low,Issue with dLoan Quick,2025-08-24,Email,v1.1,2025-08-26,66.25055935110264,3.0
TKT-007225,42baa40f-9bbd-401a-bbf4-46d221444a75,DL001,SAVING,RC008,Open,Medium,Issue with dSave Premium,2025-08-17,Web,v1.1,,,
TKT-007226,d0e20ef7-5027-45d2-bb69-7913a72642d9,DL002,PAYMENT,RC001,Resolved,Medium,Issue with dProtect Plus,2025-08-25,Email,v1.1,2025-08-27,26.436266308224784,4.0
TKT-007227,f14a5ef7-da2b-4e64-a082-4b23d64c06f6,DL002,LOGIN,RC002,Resolved,Low,Issue with dProtect Plus,2025-09-11,Email,v1.1,2025-09-13,33.408298552768976,5.0
TKT-007228,484e32bc-0b59-48f2-a337-e5521430a9de,DI002,SAVING,RC003,Resolved,Low,Issue with dLoan Quick,2025-09-09,Web,v1.1,2025-09-09,56.68859340844725,1.0
TKT-007229,197feb6b-dd29-489c-a695-3cb3924d8ed2,DL001,APP_CRASH,RC002,Resolved,Medium,Issue with dSave Plus,2025-08-19,Web,v1.1,2025-08-21,40.11955805971091,5.0
TKT-007230,3b29e5d3-57ff-465f-816c-2a7018c1503f,DS001,ACCOUNT,RC005,Resolved,Medium,Issue with dLoan Flexi,2025-09-01,Phone,v1.1,2025-09-01,65.95049529496532,3.0
TKT-007231,569f5b9a-987f-4840-a457-b2d597224992,DS001,SAVING,RC002,Closed,High,Issue with dInvest Pro,2025-09-06,Email,v1.1,2025-09-08,68.6478754468928,2.0
TKT-007232,bf00a65a-b3f4-46ce-b6fa-f08f1df8c821,DS001,LOGIN,RC008,Closed,Medium,Issue with dProtect Plus,2025-08-24,App,v1.1,2025-08-26,29.602932499136113,1.0
TKT-007233,bc6d5673-9892-4763-8306-e7d7f7ce6332,DI001,PAYMENT,RC005,Closed,Medium,Issue with dProtect Basic,2025-09-02,App,v1.1,2025-09-04,52.286078824701825,5.0
TKT-007234,2700260b-c2ce-46bd-8301-b3a6849b50bc,DS002,ACCOUNT,RC001,Closed,Low,Issue with dInvest Pro,2025-08-18,Phone,v1.1,2025-08-20,54.139651519466184,4.0
TKT-007235,37a77df0-6f8a-43ba-880b-dfa7a5316b75,DL001,ACCOUNT,RC007,Closed,Medium,Issue with dProtect Plus,2025-08-26,App,v1.1,2025-08-28,71.30858093459634,2.0
TKT-007236,312b1f3e-c713-495c-8f3d-bda0be3e77de,DL002,LOGIN,RC005,Open,Medium,Issue with dLoan Flexi,2025-08-23,Phone,v1.1,,,
TKT-007237,4d156c62-a8cc-4e3b-bae3-438e2f43b2f0,DIN001,LOAN,RC003,Open,Low,Issue with dProtect Basic,2025-09-01,Email,v1.1,,,
TKT-007238,441592a6-0f7a-4d36-a5fa-34e9b127a5fb,DS001,PAYMENT,RC008,Closed,Medium,Issue with dProtect Plus,2025-08-30,Phone,v1.1,2025-09-01,2.6327868004130806,3.0
TKT-007239,c2660c2b-7839-4ac6-951d-2ce0dcbccf89,DL001,PAYMENT,RC008,Resolved,Medium,Issue with dLoan Flexi,2025-09-09,Email,v1.1,2025-09-10,11.582356540442783,4.0
TKT-007240,74802c28-0560-44a1-992e-05bfd16bd66f,DI001,APP_CRASH,RC004,Closed,Critical,Issue with dSave Premium,2025-08-28,Web,v1.1,2025-08-30,42.10166670417256,1.0
TKT-007241,59305fa9-06d1-4412-82d5-c665f6d770d7,DS001,PAYMENT,RC005,In Progress,High,Issue with dInvest Auto,2025-08-22,Email,v1.1,,,
TKT-007242,1d08532b-6f98-4b76-a394-9bbca4b7754a,DI002,ACCOUNT,RC006,Open,Medium,Issue with dInvest Pro,2025-08-19,Phone,v1.1,,,
TKT-007243,e3060c54-c4a4-457c-8db4-e9d8a5448c20,DS001,ACCOUNT,RC002,In Progress,Medium,Issue with dLoan Quick,2025-08-28,App,v1.1,,,
TKT-007244,a01b3639-4fef-467c-946e-ea0608d63687,DL001,PAYMENT,RC006,Closed,Low,Issue with dSave Premium,2025-08-15,App,v1.1,2025-08-16,26.814641744639992,3.0
TKT-007245,61623bef-4de7-4b27-8194-c25a1136c096,DL002,LOAN,RC002,Open,Medium,Issue with dSave Premium,2025-09-10,App,v1.1,,,
TKT-007246,ae742530-ceb6-4fdc-b734-a78de2682c9f,DL002,SAVING,RC002,In Progress,Medium,Issue with dLoan Quick,2025-08-22,Web,v1.1,,,
TKT-007247,e87c3100-43e4-4345-9f23-7a946a1a4544,DI002,SAVING,RC004,Closed,Medium,Issue with dLoan Flexi,2025-08-25,App,v1.1,2025-08-26,48.794403203397295,1.0
TKT-007248,d0faf144-0c94-4f76-b3e0-8fd44c3c1643,DL001,APP_CRASH,RC004,Resolved,Low,Issue with dSave Plus,2025-08-25,App,v1.1,2025-08-25,10.423358209885478,1.0
TKT-007249,3b846a8d-9a99-4c96-9dcf-20e1b4806f96,DI001,ACCOUNT,RC002,Closed,Medium,Issue with dSave Premium,2025-08-13,Email,v1.1,2025-08-13,36.699098760551394,4.0
TKT-007250,0d709f02-f6e1-42db-8213-5b5c15e985dc,DL002,PAYMENT,RC006,Closed,Medium,Issue with dInvest Pro,2025-09-06,Phone,v1.1,2025-09-07,52.85677242805975,2.0
TKT-007251,e2c00373-d6a0-4874-a606-f7350c37ef93,DS001,APP_CRASH,RC002,Closed,Low,Issue with dSave Plus,2025-09-05,App,v1.1,2025-09-07,21.79654976066658,1.0
TKT-007252,a4dda165-7267-4cbf-991c-c1f1cf614707,DIN001,LOGIN,RC001,In Progress,Critical,Issue with dSave Premium,2025-08-28,App,v1.1,,,
TKT-007253,fbcadc35-65d6-45fb-b38b-017120c7d3cd,DI002,TRANSFER,RC004,Closed,Medium,Issue with dInvest Auto,2025-08-27,Web,v1.1,2025-08-28,38.90605004186205,2.0
TKT-007254,7d80d2c3-35e8-41a5-ad45-cab224b70c6f,DI002,ACCOUNT,RC002,Closed,Medium,Issue with dLoan Quick,2025-08-22,Phone,v1.2,2025-08-23,2.312333772857006,3.0
TKT-007255,1b28295b-3ec0-4697-869c-ac9eaea7029f,DIN002,TRANSFER,RC005,Closed,High,Issue with dLoan Flexi,2025-08-14,Email,v1.1,2025-08-14,16.904904645628978,2.0
TKT-007256,fbdbe01c-a732-48a1-af50-806b265ea660,DL001,LOGIN,RC005,Open,High,Issue with dProtect Basic,2025-09-03,App,v1.1,,,
TKT-007257,deb2675c-9a66-4f47-ab32-db1c3e11e8b5,DIN002,LOAN,RC001,Open,Medium,Issue with dProtect Basic,2025-08-21,Web,v1.1,,,
TKT-007258,e257417f-9436-49f4-9482-f0c1e170f883,DI002,LOGIN,RC005,Closed,Low,Issue with dInvest Pro,2025-09-10,App,v1.1,2025-09-11,65.56943002284288,5.0
TKT-007259,1a88100c-0f5b-4664-8c17-1835558fab6f,DIN001,APP_CRASH,RC004,Closed,Low,Issue with dLoan Flexi,2025-08-27,Phone,v1.1,2025-08-28,32.18953598927848,2.0
TKT-007260,53544387-cd54-4225-b4b1-51a1cbb5e48e,DS002,TRANSFER,RC004,Closed,Medium,Issue with dProtect Plus,2025-09-10,Phone,v1.1,2025-09-12,16.351810088546443,5.0
TKT-007261,daea2a4c-fe73-4dc8-9c58-48e6c566b35c,DI002,ACCOUNT,RC002,Closed,Medium,Issue with dLoan Flexi,2025-08-17,App,v1.1,2025-08-17,68.04024001400498,5.0
TKT-007262,3a7cb1dd-98d4-459f-94f7-93ef2f9212ad,DIN002,ACCOUNT,RC005,Closed,Low,Issue with dProtect Plus,2025-08-16,Web,v1.1,2025-08-18,54.425962346236496,4.0
TKT-007263,952791de-cbab-47c4-bdf8-4657627cee09,DI002,TRANSFER,RC003,Closed,High,Issue with dProtect Plus,2025-08-27,Web,v1.1,2025-08-28,50.3705620486076,1.0
TKT-007264,7dedbf4b-0e1e-48a9-94a5-fc911c92eb2f,DL001,APP_CRASH,RC002,Open,Medium,Issue with dLoan Flexi,2025-08-20,App,v1.1,,,
TKT-007265,a38f473d-908b-4e64-88da-8d10e8c0ed07,DIN002,APP_CRASH,RC001,Closed,Medium,Issue with dLoan Flexi,2025-09-07,Email,v1.1,2025-09-09,8.024240221064701,2.0
TKT-007266,fcf13a48-4908-4b76-be71-2e0195e228b8,DI002,LOAN,RC002,Resolved,Medium,Issue with dSave Plus,2025-09-07,Web,v1.1,2025-09-07,28.421780167482623,2.0
TKT-007267,6186a042-27d5-44bd-a97d-cb27b6416797,DI001,TRANSFER,RC006,Resolved,Low,Issue with dLoan Quick,2025-09-11,Web,v1.1,2025-09-13,30.830107432486418,4.0
TKT-007268,34c1cf4a-d3e3-4bce-8ebf-023dfc536d86,DI002,LOAN,RC006,In Progress,High,Issue with dProtect Plus,2025-08-25,App,v1.1,,,
TKT-007269,024c5043-35da-40dd-8fa5-f78c9a93c841,DI002,SAVING,RC003,Resolved,Medium,Issue with dLoan Flexi,2025-08-20,Email,v1.1,2025-08-20,55.12540786980244,5.0
TKT-007270,0a2fdfa1-fd7d-4b44-b398-6e35e732af68,DL001,PAYMENT,RC008,In Progress,Medium,Issue with dInvest Pro,2025-08-15,App,v1.1,,,
TKT-007271,4b8a3f8b-9b32-4e53-8c63-e60d7cd0b9c4,DI002,PAYMENT,RC003,Resolved,Low,Issue with dSave Plus,2025-08-13,Phone,v1.1,2025-08-13,6.730481848443913,5.0
TKT-007272,754da290-444e-4fac-b6c6-2e6895301c16,DI001,LOAN,RC008,Closed,Medium,Issue with dInvest Pro,2025-08-20,Web,v1.1,2025-08-21,60.42238362310849,2.0
TKT-007273,0e31275c-297e-43ce-91e3-d17570ad2070,DIN002,ACCOUNT,RC007,Closed,Medium,Issue with dProtect Plus,2025-08-24,Web,v1.1,2025-08-26,59.30777964116225,3.0
TKT-007274,2d0f276e-6b5a-42f2-b888-da158456c945,DIN002,LOAN,RC003,Closed,Low,Issue with dInvest Auto,2025-09-05,Email,v1.1,2025-09-06,4.055337998491602,3.0
TKT-007275,6369fece-e61e-41af-9e01-6d926f935b71,DL001,TRANSFER,RC005,Resolved,Medium,Issue with dInvest Pro,2025-09-02,App,v1.1,2025-09-02,10.592195142121444,1.0
TKT-007276,b86d81fc-865a-4675-ad58-f8c56aa4fc98,DI002,LOGIN,RC005,Closed,Medium,Issue with dSave Premium,2025-08-17,App,v1.1,2025-08-18,2.225855155863281,2.0
TKT-007277,ce201ed7-f585-4f55-9831-f9fe043098eb,DS002,SAVING,RC001,Resolved,Medium,Issue with dInvest Pro,2025-08-19,Web,v1.1,2025-08-19,8.446443667097862,2.0
TKT-007278,2081573d-6d5f-4c08-a250-75a4c907eec4,DIN002,TRANSFER,RC004,Closed,Low,Issue with dInvest Pro,2025-08-30,Web,v1.1,2025-09-01,30.387830237403204,2.0
TKT-007279,d3c0d6c5-584e-4851-b2b1-58c745358d5a,DL002,SAVING,RC003,Resolved,Low,Issue with dInvest Auto,2025-08-18,App,v1.1,2025-08-18,22.006813779581,2.0
TKT-007280,0b5bf967-6962-4619-9a43-d1a03993c6a0,DS002,ACCOUNT,RC007,Resolved,Low,Issue with dSave Plus,2025-08-25,App,v1.1,2025-08-25,26.7564977118693,4.0
TKT-007281,11f6a49c-5876-4601-91e5-f816219bebad,DL001,LOAN,RC002,Closed,Medium,Issue with dProtect Plus,2025-08-16,Web,v1.1,2025-08-18,61.1617156086663,2.0
TKT-007282,71d20e5a-b8a9-4926-a71a-a8845f8f17c1,DS002,LOGIN,RC008,Resolved,High,Issue with dSave Plus,2025-08-21,Email,v1.1,2025-08-21,64.62878840622918,5.0
TKT-007283,494df681-4393-4eb8-8e23-97dd9976a2f6,DI002,PAYMENT,RC007,Closed,High,Issue with dLoan Quick,2025-08-25,Phone,v1.1,2025-08-26,9.29391826536229,2.0
TKT-007284,e40dbf30-9e4d-4c70-b668-ca46ef6a117a,DIN001,PAYMENT,RC001,Resolved,Medium,Issue with dSave Premium,2025-08-26,Web,v1.1,2025-08-26,71.5773469020502,2.0
TKT-007285,52ecac27-8ccc-417e-81b6-69514cdf697f,DS001,ACCOUNT,RC005,Open,Low,Issue with dInvest Auto,2025-08-26,Email,v1.1,,,
TKT-007286,11d757a1-29d3-4d2d-ae26-a59c5db42db8,DIN002,PAYMENT,RC002,Resolved,Critical,Issue with dProtect Basic,2025-09-02,Web,v1.1,2025-09-03,43.04370287959049,5.0
TKT-007287,c9e6cbd2-c888-49df-8d95-b5bececa16ea,DS001,SAVING,RC008,Resolved,Medium,Issue with dProtect Basic,2025-09-07,App,v1.1,2025-09-07,21.963811245778846,2.0
TKT-007288,36d8c6ed-01b3-4ac3-8816-04b1ab0ded12,DI001,LOGIN,RC006,In Progress,Low,Issue with dLoan Quick,2025-09-04,Email,v1.1,,,
TKT-007289,fd452f68-5c8f-4643-adc6-2d2c54293c84,DIN001,LOAN,RC006,Open,Medium,Issue with dSave Premium,2025-08-22,Phone,v1.1,,,
TKT-007290,79f592d3-5000-48f0-a15e-4b6c9b7c4d8e,DL002,LOAN,RC006,Closed,Low,Issue with dSave Premium,2025-09-07,Phone,v1.1,2025-09-09,29.850754577740187,2.0
TKT-007291,b1868ef6-92e8-4f68-b21b-aead63eced4a,DIN001,PAYMENT,RC006,Open,Low,Issue with dInvest Pro,2025-08-30,Web,v1.2,,,
TKT-007292,04fba8f4-b233-4337-ac5a-ed28986d5152,DL002,LOAN,RC007,In Progress,Low,Issue with dSave Premium,2025-08-28,Phone,v1.1,,,
TKT-007293,d8f26ed8-d88a-44e5-b345-a4b4ce11c831,DIN001,SAVING,RC005,Closed,Medium,Issue with dInvest Pro,2025-08-24,App,v1.1,2025-08-26,41.255342872118646,5.0
TKT-007294,5a532c6e-b88a-4834-b94c-6fd18cb9b57e,DIN001,LOGIN,RC008,Resolved,Critical,Issue with dLoan Flexi,2025-09-07,App,v1.1,2025-09-09,14.38876588287359,2.0
TKT-007295,01cf9240-dbba-42f2-8323-820543cd72f6,DL002,SAVING,RC008,Closed,Medium,Issue with dProtect Plus,2025-08-22,Email,v1.1,2025-08-24,54.941406898539505,3.0
TKT-007296,5f22e897-2654-4b92-964b-181d825e30d2,DIN001,SAVING,RC001,Open,Medium,Issue with dProtect Basic,2025-08-31,Email,v1.1,,,
TKT-007297,d4dc997c-581c-421b-9f58-fcaa0d04b3e4,DS001,ACCOUNT,RC003,Closed,Medium,Issue with dProtect Plus,2025-08-31,Phone,v1.1,2025-09-02,14.235007697757373,3.0
TKT-007298,7c8bddee-ce16-4090-932b-a48ee9958160,DS001,ACCOUNT,RC008,Resolved,Low,Issue with dSave Plus,2025-08-26,App,v1.1,2025-08-27,56.19214312592289,2.0
TKT-007299,eee238e9-45b9-426b-9454-920d11180c08,DL002,SAVING,RC005,Closed,Medium,Issue with dSave Premium,2025-09-04,Phone,v1.1,2025-09-06,68.90634271663099,2.0
TKT-007300,c75bdc73-6226-4e3f-b660-25588f82f369,DI001,LOAN,RC003,Open,Low,Issue with dLoan Quick,2025-08-23,Phone,v1.1,,,
TKT-007301,d647e27d-c9f9-496b-bc92-a242aafc55d8,DL001,SAVING,RC005,Closed,Medium,Issue with dInvest Auto,2025-08-13,Phone,v1.1,2025-08-13,7.3116025253532255,5.0
TKT-007302,922d82ff-c29f-4a8f-a4eb-5ab9ff69af1c,DS001,APP_CRASH,RC008,Closed,Low,Issue with dProtect Plus,2025-08-25,App,v1.1,2025-08-26,65.20231657119177,4.0
TKT-007303,c6c4ebff-d49a-4dd1-88bc-bfc9222f6e03,DIN001,LOAN,RC004,Closed,High,Issue with dInvest Pro,2025-08-24,Email,v1.1,2025-08-24,23.17794149495471,2.0
TKT-007304,e239c528-cd1f-44fd-a0c0-810ba8777322,DIN001,TRANSFER,RC006,Closed,Low,Issue with dLoan Flexi,2025-09-02,App,v1.1,2025-09-02,0.8479820507548592,5.0
TKT-007305,8c6b04f6-2b33-4c27-be98-14d092545fb4,DI001,APP_CRASH,RC005,Closed,High,Issue with dInvest Auto,2025-09-08,App,v1.2,2025-09-09,58.843755934460646,2.0
TKT-007306,b28935e7-8e5b-4f68-bdcf-3be05e4d9d2f,DI002,APP_CRASH,RC005,Resolved,Medium,Issue with dInvest Auto,2025-08-13,Phone,v1.1,2025-08-13,7.602399048116045,2.0
TKT-007307,ab8baa9f-288a-43f8-aa82-8f9cf75f3559,DI001,LOGIN,RC004,Closed,Medium,Issue with dProtect Basic,2025-08-20,Phone,v1.1,2025-08-21,49.23219309261526,1.0
TKT-007308,9b82ef06-67bb-4e9c-9605-7544fd5b43c2,DIN001,LOAN,RC002,Closed,Medium,Issue with dSave Premium,2025-08-20,Phone,v1.1,2025-08-20,60.728694628814225,4.0
TKT-007309,572224ee-ae07-40ca-bf9b-c071e44e704b,DL001,PAYMENT,RC004,In Progress,Critical,Issue with dProtect Plus,2025-08-20,Web,v1.1,,,
TKT-007310,dee2235e-c078-4523-86f7-cab9556b4a52,DI001,APP_CRASH,RC003,Closed,Medium,Issue with dSave Premium,2025-08-17,Email,v1.1,2025-08-18,34.24152906428857,4.0
TKT-007311,083eed76-4a81-4008-b9f0-1230744caa83,DS001,TRANSFER,RC004,Closed,Medium,Issue with dLoan Flexi,2025-08-18,App,v1.1,2025-08-18,17.766982628751922,4.0
TKT-007312,38a238d7-42b2-4866-b60b-492b0bec9bda,DL001,TRANSFER,RC004,Closed,Medium,Issue with dProtect Plus,2025-08-24,Phone,v1.1,2025-08-26,46.57717038043766,2.0
TKT-007313,656e8562-0b84-4e3d-9c4b-82dce3135502,DL002,LOGIN,RC001,Closed,Medium,Issue with dLoan Quick,2025-09-08,Web,v1.1,2025-09-08,26.73214372804207,5.0
TKT-007314,74f00b78-0935-4826-8f7b-a24d95fbbaa8,DS001,LOGIN,RC005,Closed,Low,Issue with dLoan Quick,2025-09-10,Email,v1.1,2025-09-12,27.84851209592169,4.0
TKT-007315,492f0d9c-e726-44f5-8df6-1ec456f08562,DL002,LOGIN,RC003,Closed,High,Issue with dLoan Quick,2025-08-19,Web,v1.1,2025-08-19,58.2100236989556,3.0
TKT-007316,e4175d28-cf4d-4a1c-9c69-d6962e417aaf,DI002,APP_CRASH,RC004,Open,Medium,Issue with dLoan Flexi,2025-08-29,Phone,v1.1,,,
TKT-007317,12b3dd15-98c9-49a1-bd8c-53d8419ca5d6,DIN002,ACCOUNT,RC003,In Progress,Low,Issue with dSave Premium,2025-09-02,Email,v1.1,,,
TKT-007318,fb31a55f-28e9-409e-a470-5fcc62cca661,DL002,LOGIN,RC003,Resolved,Medium,Issue with dSave Plus,2025-08-28,Email,v1.2,2025-08-29,26.6034732914941,2.0
TKT-007319,e3af176a-dfc7-43d7-9c22-6af0f22c52f2,DIN001,PAYMENT,RC005,Closed,Medium,Issue with dInvest Pro,2025-08-20,Phone,v1.1,2025-08-20,25.778953907373115,1.0
TKT-007320,35b7af2e-e728-4d3c-b988-baad201c4a8b,DI001,LOAN,RC003,In Progress,Low,Issue with dSave Plus,2025-08-25,Email,v1.1,,,
TKT-007321,faea5054-5fb5-4c40-872a-508767d9d83b,DS002,TRANSFER,RC008,Resolved,Medium,Issue with dSave Plus,2025-08-31,Web,v1.1,2025-08-31,37.77709159904368,3.0
TKT-007322,9981bc6b-4bfa-4886-959a-d712adc07e40,DL002,LOAN,RC006,Closed,Medium,Issue with dInvest Pro,2025-08-14,Phone,v1.1,2025-08-16,62.95617188502028,1.0
TKT-007323,d2d7e959-ccc4-423e-abaa-54d26df27dd0,DL002,SAVING,RC001,Resolved,Medium,Issue with dProtect Plus,2025-08-14,Email,v1.1,2025-08-16,69.41218011919582,4.0
TKT-007324,396f1701-73fd-407c-953a-fcaff41d4011,DS002,ACCOUNT,RC006,Closed,High,Issue with dProtect Basic,2025-09-09,Web,v1.1,2025-09-10,3.6962303207702862,3.0
TKT-007325,1b183940-b916-4c16-b105-306968b472cd,DIN002,APP_CRASH,RC007,Closed,Medium,Issue with dProtect Basic,2025-08-16,App,v1.1,2025-08-16,15.767426410918395,3.0
