customer_uuid,product_code,activation_date,status,balance,credit_limit,interest_rate
138c2e0e-a233-4d05-9240-28472c684371,DL001,2023-12-07,Active,,161396.83,3.68
c32502c2-c682-4d95-8396-2e9150b3eff6,DI001,2025-05-05,Active,,,3.13
c32502c2-c682-4d95-8396-2e9150b3eff6,DIN001,2024-08-02,Active,,,4.35
c32502c2-c682-4d95-8396-2e9150b3eff6,DL001,2023-12-13,Inactive,,18836.77,2.89
26d3e222-33b7-4b63-8bee-f1607fac89fe,DS002,2024-05-16,Active,64513.77,,4.99
26d3e222-33b7-4b63-8bee-f1607fac89fe,DL002,2025-01-10,Active,,11006.44,4.07
26d3e222-33b7-4b63-8bee-f1607fac89fe,DL001,2024-03-16,Active,,79554.68,4.43
95319f34-d2ac-4b7a-885f-24e370ac642a,DL002,2024-04-03,Active,,164311.37,3.32
95319f34-d2ac-4b7a-885f-24e370ac642a,DS001,2024-06-30,Inactive,300546.57,,0.73
2c33350c-73b9-41d8-92f5-131ada52d2ee,DL002,2024-03-25,Active,,293157.1,3.08
d76813de-faf2-4152-a8ee-757b42c6aa6c,DL002,2024-05-31,Active,,247014.32,0.51
d76813de-faf2-4152-a8ee-757b42c6aa6c,DL001,2023-12-31,Active,,199275.16,4.29
7f218649-f54e-4f30-ad5b-0e114cdca3c5,DL001,2025-05-05,Active,,258820.28,4.29
71f13574-244b-42ec-9ee2-2ef8f721ee9e,DS002,2025-02-03,Active,342800.31,,1.65
71f13574-244b-42ec-9ee2-2ef8f721ee9e,DI002,2025-04-06,Active,,,4.86
0a3450fc-9918-4e46-9497-d6587010f719,DS002,2024-10-16,Active,474613.26,,1.75
ae49fc05-7aa2-4e7e-aa77-970805c58c20,DI002,2024-08-27,Active,,,4.19
ae49fc05-7aa2-4e7e-aa77-970805c58c20,DL002,2025-03-31,Active,,296695.1,1.24
a3d33876-11de-4c92-97a6-2b50678a224b,DIN002,2024-05-25,Active,,,1.81
a3d33876-11de-4c92-97a6-2b50678a224b,DL001,2024-01-07,Active,,84893.15,4.31
a3d33876-11de-4c92-97a6-2b50678a224b,DS001,2024-04-08,Active,424093.32,,4.96
e6c88e40-69d7-4528-921a-e0a678ef930e,DI001,2023-11-29,Active,,,4.23
c39bf464-4741-4847-a26c-86c1700aaef7,DL001,2023-11-23,Active,,161941.61,0.57
c39bf464-4741-4847-a26c-86c1700aaef7,DS002,2024-06-30,Active,451288.29,,4.68
e5707275-799a-4fd5-9afc-3b67bbb72cb2,DS001,2024-06-22,Active,113233.66,,3.0
777781ce-eed3-44c9-a303-aee2f5bec50a,DI001,2025-10-05,Active,,,1.74
c162f9a5-ec14-4b22-909a-c1a050b10e94,DS001,2023-11-27,Active,1865.76,,1.32
55ae7863-a0d2-419b-9e8b-c21128246679,DI002,2024-10-23,Active,,,0.85
55ae7863-a0d2-419b-9e8b-c21128246679,DS002,2025-06-15,Active,96421.32,,3.94
30930ad8-0002-4c40-8a30-5548ba41bfae,DI001,2025-03-29,Active,,,0.73
30930ad8-0002-4c40-8a30-5548ba41bfae,DL001,2023-12-03,Active,,194013.85,3.15
30930ad8-0002-4c40-8a30-5548ba41bfae,DIN001,2024-08-27,Active,,,1.42
c10a0336-14bd-4af7-a88b-3442bdc9a04e,DIN002,2025-06-03,Active,,,0.96
45c35da1-f528-4ae7-9719-aca0d1094a1c,DS002,2024-08-27,Inactive,126600.46,,1.06
45c35da1-f528-4ae7-9719-aca0d1094a1c,DL002,2024-11-30,Active,,172366.38,2.58
45c35da1-f528-4ae7-9719-aca0d1094a1c,DI001,2025-06-19,Active,,,4.65
c2ffd690-a2a6-461a-ace2-7ec9550100bf,DL002,2024-08-27,Active,,110106.6,1.38
f2459aec-eab7-43d0-a700-94eec997809a,DS001,2024-02-29,Active,288278.09,,1.53
f2459aec-eab7-43d0-a700-94eec997809a,DL001,2025-01-06,Active,,235391.9,0.71
f2459aec-eab7-43d0-a700-94eec997809a,DI001,2025-07-23,Active,,,4.98
81d051f8-bf26-43e9-9dda-7c76bbb42b72,DI002,2024-08-28,Active,,,3.87
f2c21aa1-2e64-45eb-9b78-55eeb3724c4f,DIN002,2025-02-18,Active,,,2.15
f2c21aa1-2e64-45eb-9b78-55eeb3724c4f,DI001,2024-12-19,Active,,,1.11
f2c21aa1-2e64-45eb-9b78-55eeb3724c4f,DS002,2024-07-05,Active,445144.5,,2.43
c2cf3caf-4cfd-4252-a7b1-92deb4c1845b,DI002,2025-04-10,Active,,,3.3
1fd423a4-e318-4c6d-84aa-6cc8b94fdf02,DI002,2024-04-08,Inactive,,,4.99
1fd423a4-e318-4c6d-84aa-6cc8b94fdf02,DIN001,2024-01-25,Active,,,1.81
410ae491-d242-4205-80d4-68f4697a65cd,DIN002,2025-03-18,Active,,,1.13
baf6e89f-14e0-48d3-8cf4-31de8cdc6715,DS002,2023-12-11,Active,374647.85,,1.92
801d9f3c-6c56-4894-a3da-32e85e45c883,DIN002,2025-06-22,Active,,,4.57
801d9f3c-6c56-4894-a3da-32e85e45c883,DL001,2023-10-21,Active,,78470.41,3.01
801d9f3c-6c56-4894-a3da-32e85e45c883,DS002,2023-10-22,Inactive,318472.08,,2.6
d758c72e-3e13-43bd-a235-03ef6ab2a234,DI002,2024-05-06,Active,,,3.36
09af1677-d0a4-4ea9-b619-b5389516e6a4,DL001,2025-08-11,Active,,86258.65,3.97
6c0968d9-8ec5-4810-aec1-92d9da24746e,DL002,2024-08-19,Active,,261022.33,3.52
6c0968d9-8ec5-4810-aec1-92d9da24746e,DS001,2025-08-15,Active,253267.03,,0.88
8d7270eb-86f6-483d-bc55-a1f68cc8220a,DIN002,2024-04-29,Active,,,2.57
8d7270eb-86f6-483d-bc55-a1f68cc8220a,DI002,2024-01-11,Active,,,0.72
f5dfa09a-154c-4f5b-9ab7-d04d7b90c879,DS002,2024-06-03,Active,156581.19,,4.11
e40dbf30-9e4d-4c70-b668-ca46ef6a117a,DI002,2024-07-29,Active,,,4.9
e40dbf30-9e4d-4c70-b668-ca46ef6a117a,DIN001,2024-09-02,Inactive,,,3.52
e40dbf30-9e4d-4c70-b668-ca46ef6a117a,DS001,2023-11-07,Inactive,427309.04,,3.56
766afbe7-8be5-499e-a212-b2e8a91a0e8b,DS002,2024-08-19,Active,431348.22,,3.01
89e10a5a-afdc-4a51-a34c-4c7857a99ae7,DS002,2025-03-24,Active,150992.74,,4.1
89e10a5a-afdc-4a51-a34c-4c7857a99ae7,DS001,2025-05-01,Active,487127.45,,3.51
a0274865-597f-4e58-ae94-97fc1fc8262a,DIN001,2024-11-30,Active,,,4.23
a0274865-597f-4e58-ae94-97fc1fc8262a,DI001,2024-10-19,Inactive,,,1.07
a0274865-597f-4e58-ae94-97fc1fc8262a,DS001,2024-07-31,Active,53884.36,,2.69
57ac60c6-24be-4d1c-b578-7c24434aeaf1,DL001,2025-02-12,Active,,248315.1,2.59
57ac60c6-24be-4d1c-b578-7c24434aeaf1,DL002,2025-09-06,Active,,34866.1,4.27
6e8cde21-d5bb-426c-9579-87df902160d0,DL002,2025-03-01,Active,,32369.37,1.61
310ee458-60d7-4c6e-9d1a-ff4a9e438b1f,DS002,2025-03-13,Active,421746.85,,2.94
48495bff-bb41-4ac2-a4bf-e891b1776a33,DL001,2025-06-26,Active,,267624.2,0.55
48495bff-bb41-4ac2-a4bf-e891b1776a33,DS002,2025-09-21,Active,438201.42,,4.0
48495bff-bb41-4ac2-a4bf-e891b1776a33,DIN002,2025-02-03,Active,,,2.17
5d58e56f-2305-47b7-941e-592b9e83cb0e,DIN001,2025-04-26,Active,,,0.8
fb6baf69-a990-4847-8223-a973ce0aaa92,DS002,2025-08-29,Active,332094.52,,3.15
fb6baf69-a990-4847-8223-a973ce0aaa92,DIN001,2025-09-10,Inactive,,,0.97
d7c3afbb-d9f8-41ea-ad2a-f6e358297e56,DL002,2024-12-15,Active,,77201.62,3.74
d7c3afbb-d9f8-41ea-ad2a-f6e358297e56,DIN001,2023-12-23,Active,,,2.39
d7c3afbb-d9f8-41ea-ad2a-f6e358297e56,DS002,2024-09-13,Active,16784.29,,1.5
448a749d-337f-43b6-9c89-fd3430a7e467,DI002,2024-08-21,Active,,,3.31
448a749d-337f-43b6-9c89-fd3430a7e467,DIN001,2023-11-27,Active,,,4.61
810c427e-2bf7-4222-bacb-389b7b1bc914,DIN001,2024-05-31,Active,,,2.48
810c427e-2bf7-4222-bacb-389b7b1bc914,DL002,2025-04-14,Active,,111956.2,4.75
810c427e-2bf7-4222-bacb-389b7b1bc914,DIN002,2024-09-20,Active,,,3.09
c774ac8c-a514-46ae-855b-b35428c3607d,DIN002,2024-03-12,Active,,,3.24
e0e10ce6-9bb8-4d43-8bf3-87a2864670c5,DIN002,2023-11-27,Active,,,2.91
e0e10ce6-9bb8-4d43-8bf3-87a2864670c5,DS001,2025-08-30,Active,172439.1,,1.82
e0e10ce6-9bb8-4d43-8bf3-87a2864670c5,DIN001,2024-11-16,Inactive,,,2.21
c2a6b530-31d9-42c2-b945-5f44e7648500,DS001,2024-06-06,Active,267145.72,,4.54
579e25fb-31b8-4ba5-8ce9-0e60741a0d56,DIN002,2025-01-14,Active,,,2.61
4abbdf36-7db0-4931-9c5c-db585f77092d,DL002,2023-11-16,Active,,18661.88,2.68
4abbdf36-7db0-4931-9c5c-db585f77092d,DS001,2024-01-09,Active,434022.8,,1.38
4abbdf36-7db0-4931-9c5c-db585f77092d,DS002,2025-01-10,Active,100799.16,,2.25
a4ba88e2-75ce-46eb-a3ce-6201382565b9,DS001,2025-03-26,Inactive,338568.01,,2.27
1c0522b5-5e02-4b88-8322-7682cd37bb85,DS002,2025-08-01,Active,188178.3,,3.84
1c0522b5-5e02-4b88-8322-7682cd37bb85,DS001,2024-07-13,Active,470626.11,,4.99
74b938c4-407a-45be-8dd1-c5a202920aab,DI002,2024-10-10,Inactive,,,1.25
74b938c4-407a-45be-8dd1-c5a202920aab,DI001,2024-04-23,Active,,,2.51
feb9fe3b-363d-4bee-96bf-660e7cf5d4ed,DIN002,2024-08-10,Active,,,4.4
feb9fe3b-363d-4bee-96bf-660e7cf5d4ed,DL002,2024-09-13,Active,,132693.83,1.36
feb9fe3b-363d-4bee-96bf-660e7cf5d4ed,DIN001,2025-07-01,Active,,,0.94
5fd956b1-a569-4bd9-a01a-79a1b34c693c,DIN002,2024-11-27,Active,,,2.92
5fd956b1-a569-4bd9-a01a-79a1b34c693c,DL002,2025-02-27,Active,,156830.63,1.36
c306258c-ba0e-4a9b-8979-e6952f8fd077,DI001,2024-01-14,Active,,,2.94
c6826741-7330-4be7-8d35-8b48e73fd150,DI002,2024-02-23,Active,,,4.23
c6826741-7330-4be7-8d35-8b48e73fd150,DL002,2025-05-28,Active,,110364.45,3.81
0537dc8b-9718-4e65-90ab-fb2c5b7e5b77,DL001,2023-10-24,Active,,52084.36,1.2
0537dc8b-9718-4e65-90ab-fb2c5b7e5b77,DI001,2025-02-21,Active,,,1.43
284b73a5-7fe6-4445-b68b-59cfdd948ee9,DL001,2024-07-08,Active,,252726.4,3.57
284b73a5-7fe6-4445-b68b-59cfdd948ee9,DL002,2025-02-28,Inactive,,166459.92,1.93
284b73a5-7fe6-4445-b68b-59cfdd948ee9,DS002,2025-08-27,Active,463288.94,,4.09
83f82f16-e4a4-474c-9b33-e3a42620f9a9,DIN001,2025-08-25,Active,,,2.87
83f82f16-e4a4-474c-9b33-e3a42620f9a9,DS002,2024-03-03,Inactive,466337.47,,4.89
83f82f16-e4a4-474c-9b33-e3a42620f9a9,DL002,2024-05-27,Active,,203634.81,1.45
3e74ba44-a65e-4003-91bf-4361edb5db91,DS002,2024-06-29,Active,308059.02,,1.64
3e74ba44-a65e-4003-91bf-4361edb5db91,DI001,2024-09-17,Active,,,1.69
3e74ba44-a65e-4003-91bf-4361edb5db91,DI002,2024-01-22,Active,,,0.57
0557bef3-d87e-43ac-8c82-cfd5aeea8c15,DIN001,2023-11-24,Active,,,2.77
0557bef3-d87e-43ac-8c82-cfd5aeea8c15,DI002,2024-12-07,Active,,,3.58
08923f0c-e0ee-4c89-be88-40bd1330eafc,DL002,2025-01-08,Inactive,,184350.0,3.4
d27a2d4e-c56e-4f7c-b8d4-b8c434c5c3fc,DS002,2024-03-22,Active,231153.98,,4.55
640f23d8-f87b-4aa7-ac94-a021f3f0bf4e,DL001,2024-05-10,Active,,254012.76,1.87
d8b88e82-6a63-49d1-a111-d2fef21fcbec,DL002,2023-10-16,Inactive,,258905.69,3.52
d8b88e82-6a63-49d1-a111-d2fef21fcbec,DS001,2024-04-08,Active,198248.97,,3.68
d8b88e82-6a63-49d1-a111-d2fef21fcbec,DL001,2024-11-02,Active,,106336.89,1.3
45a295e2-e568-48e9-97e9-08697644eac4,DI002,2025-05-11,Active,,,1.82
45a295e2-e568-48e9-97e9-08697644eac4,DS001,2025-06-16,Active,428904.14,,2.88
61d550f5-ee0c-4caa-b8a0-41b0a42d619e,DS001,2024-08-25,Active,344482.91,,3.43
61d550f5-ee0c-4caa-b8a0-41b0a42d619e,DI002,2024-07-08,Active,,,1.26
61d550f5-ee0c-4caa-b8a0-41b0a42d619e,DIN002,2024-12-17,Active,,,4.61
e9ac24f6-51d8-443f-b84b-6ce6744588ca,DS001,2024-03-31,Inactive,181123.99,,0.66
e9ac24f6-51d8-443f-b84b-6ce6744588ca,DS002,2024-05-19,Active,95652.67,,3.97
e9ac24f6-51d8-443f-b84b-6ce6744588ca,DIN001,2025-02-21,Active,,,3.19
06e3f949-8cd3-4c62-8482-9b71ae84b81c,DI002,2025-02-08,Active,,,1.13
ac52fa70-37da-4209-9649-2f0ed8560740,DI002,2024-01-17,Active,,,1.05
ebc52769-6d8a-49c9-a008-a78a878b9dd1,DL001,2024-02-08,Active,,234783.98,2.78
ebc52769-6d8a-49c9-a008-a78a878b9dd1,DIN002,2025-03-25,Active,,,2.55
d33e61d3-112e-4f6e-8c08-33f27099c082,DS001,2025-08-15,Active,394399.02,,3.96
d33e61d3-112e-4f6e-8c08-33f27099c082,DI001,2024-01-31,Active,,,2.98
56218fd9-845d-44a3-a455-e5af48e6ea26,DI001,2024-04-01,Active,,,3.71
56218fd9-845d-44a3-a455-e5af48e6ea26,DIN002,2025-05-12,Active,,,2.3
ceaf5064-bfd7-4bec-9d72-7018e5c86c0b,DL001,2024-09-23,Active,,15021.67,4.63
ceaf5064-bfd7-4bec-9d72-7018e5c86c0b,DIN001,2024-05-07,Active,,,1.07
ceaf5064-bfd7-4bec-9d72-7018e5c86c0b,DIN002,2024-11-10,Active,,,4.04
4128b138-bf99-46e3-a347-8b41f2023981,DS001,2025-02-06,Active,78866.4,,0.76
0d66a3ea-5316-467c-b773-cd664ceed447,DL002,2024-01-12,Active,,233557.05,1.78
0d66a3ea-5316-467c-b773-cd664ceed447,DS002,2024-02-12,Active,182928.14,,3.28
0d66a3ea-5316-467c-b773-cd664ceed447,DI001,2024-07-16,Inactive,,,1.95
ab91e501-f5bd-42cd-a760-90e77c73a166,DS001,2024-05-12,Active,36502.93,,2.2
ab91e501-f5bd-42cd-a760-90e77c73a166,DI002,2025-05-21,Active,,,1.7
ab91e501-f5bd-42cd-a760-90e77c73a166,DS002,2024-04-11,Active,89569.0,,1.75
74fc886b-b3fc-4409-baf5-b44d9519c34a,DI002,2024-05-30,Active,,,1.23
74fc886b-b3fc-4409-baf5-b44d9519c34a,DI001,2025-07-05,Active,,,2.0
74fc886b-b3fc-4409-baf5-b44d9519c34a,DL002,2024-04-10,Active,,82330.02,2.89
500c62d3-8040-431d-b804-11d3e86a8456,DI002,2025-05-13,Active,,,3.71
500c62d3-8040-431d-b804-11d3e86a8456,DI001,2025-05-01,Active,,,4.7
500c62d3-8040-431d-b804-11d3e86a8456,DS001,2024-10-07,Active,208436.07,,1.1
7e6fdf05-4638-4ea7-b733-8cffd7a2dda9,DI001,2024-05-20,Active,,,4.93
7e6fdf05-4638-4ea7-b733-8cffd7a2dda9,DS002,2024-01-06,Active,32941.7,,1.29
7bae8ff5-4f90-4f60-bb96-a5dfdf57f8a5,DIN002,2024-03-16,Inactive,,,0.95
7bae8ff5-4f90-4f60-bb96-a5dfdf57f8a5,DS002,2024-04-21,Active,305814.24,,1.15
7bae8ff5-4f90-4f60-bb96-a5dfdf57f8a5,DI001,2025-02-09,Active,,,2.9
5d623b13-09f6-458e-b3c6-d530a7010711,DIN001,2024-02-23,Active,,,3.35
15fd3078-91f8-4fad-b6fa-eea1add0bd16,DIN002,2025-02-13,Active,,,4.7
15fd3078-91f8-4fad-b6fa-eea1add0bd16,DL001,2024-03-11,Inactive,,12706.53,3.84
15fd3078-91f8-4fad-b6fa-eea1add0bd16,DI001,2025-01-21,Active,,,3.33
49bd1fb2-a663-4d80-82ad-1e1a6e3279a5,DS002,2025-03-18,Inactive,367659.8,,0.64
b6449d43-2b52-4553-8a9e-bb221f45b4de,DI002,2024-07-03,Active,,,2.46
176519e7-3332-432b-bd10-fa95e8a44238,DI001,2024-08-17,Active,,,4.91
620fcfe3-0788-404d-81a9-4a28217676f9,DIN001,2024-07-10,Active,,,2.61
b770256a-bc2b-46b5-b30f-dcd105b3420b,DS002,2025-08-31,Active,266630.99,,3.75
b770256a-bc2b-46b5-b30f-dcd105b3420b,DS001,2025-10-11,Active,328934.42,,4.43
b770256a-bc2b-46b5-b30f-dcd105b3420b,DL001,2025-06-10,Active,,118276.47,2.96
9c7b156c-d465-4f9a-a756-5dcee1c9e087,DL002,2025-01-18,Active,,200644.03,4.57
dde479f2-7fdf-4bde-848f-ab416a411533,DL002,2025-05-07,Active,,94584.57,2.55
f0fc9e50-ad4c-4b31-8ebc-91116fe7bfa1,DI002,2025-02-05,Inactive,,,4.9
f0fc9e50-ad4c-4b31-8ebc-91116fe7bfa1,DI001,2024-10-08,Inactive,,,1.11
534ce33a-f797-4352-8fc1-50f396f205b5,DL001,2024-02-22,Inactive,,206016.9,2.74
534ce33a-f797-4352-8fc1-50f396f205b5,DS001,2025-05-29,Active,364134.1,,2.61
32e46e4b-257b-43bf-a587-24d23f99a593,DL002,2025-07-11,Active,,26564.28,2.62
32e46e4b-257b-43bf-a587-24d23f99a593,DI002,2025-04-05,Inactive,,,3.23
32e46e4b-257b-43bf-a587-24d23f99a593,DIN002,2024-11-19,Active,,,2.49
3a875495-ee3f-4743-91c6-c7a3584daf04,DIN001,2024-10-17,Active,,,3.87
4fd657fe-05c6-4b46-ad0c-aa696bc72648,DS001,2025-02-27,Active,105659.44,,4.81
4fd657fe-05c6-4b46-ad0c-aa696bc72648,DI001,2025-07-28,Active,,,3.27
8f7c3487-ba0f-47b0-98ea-2b5750d19408,DI002,2025-09-05,Active,,,3.03
f14a5ef7-da2b-4e64-a082-4b23d64c06f6,DIN002,2025-03-31,Active,,,3.21
f14a5ef7-da2b-4e64-a082-4b23d64c06f6,DS002,2024-02-06,Active,430154.7,,2.45
36fcc9ec-444e-4a81-a202-1f9f46111948,DI002,2025-03-31,Active,,,2.06
36fcc9ec-444e-4a81-a202-1f9f46111948,DIN002,2024-11-02,Active,,,0.88
36fcc9ec-444e-4a81-a202-1f9f46111948,DL001,2024-10-04,Inactive,,295792.74,1.94
182d8703-a3cb-4d0f-a7f7-740ffe52c618,DI002,2024-01-18,Active,,,1.15
182d8703-a3cb-4d0f-a7f7-740ffe52c618,DL001,2023-10-12,Active,,244631.68,2.58
ed693a5a-09d1-4868-8a18-0020994254cc,DS001,2024-10-08,Inactive,329349.63,,2.88
c85d986f-e23c-4743-8090-35e6fcba7913,DS002,2025-06-15,Active,122299.56,,3.21
c85d986f-e23c-4743-8090-35e6fcba7913,DS001,2024-03-21,Active,214518.97,,2.05
046cc6f4-bb43-450f-88d6-a44edaa3c587,DI002,2024-08-09,Active,,,3.39
046cc6f4-bb43-450f-88d6-a44edaa3c587,DIN001,2023-12-09,Active,,,0.74
031db753-abab-40fc-b105-86892dd724f6,DL002,2024-08-28,Active,,163115.69,1.4
031db753-abab-40fc-b105-86892dd724f6,DIN001,2024-01-17,Active,,,1.38
36473025-8650-4714-8d5d-755aa5d30b9c,DL002,2025-07-09,Active,,216880.22,0.59
36473025-8650-4714-8d5d-755aa5d30b9c,DI001,2025-08-15,Inactive,,,4.3
64758894-b578-499f-ba65-558ea45ea7db,DS002,2023-12-08,Active,167148.82,,4.22
64758894-b578-499f-ba65-558ea45ea7db,DL002,2024-07-05,Active,,159869.06,3.64
64758894-b578-499f-ba65-558ea45ea7db,DS001,2024-02-19,Inactive,154956.78,,4.66
d213be8e-28a0-4ead-83b4-c7ba35e95c7f,DIN002,2024-10-15,Active,,,2.59
bf4d4bd8-7222-4838-85cf-dce6e7b4dcd3,DI002,2024-10-11,Active,,,0.95
7dfd2884-a535-45ca-9c16-cfc8f2553659,DI002,2024-05-28,Active,,,2.85
355ea193-ae91-4f90-8fab-0445d7eadfb5,DI002,2024-06-13,Active,,,4.07
8cc7b507-8ae6-46ab-8335-72825d2c094f,DIN002,2024-10-24,Active,,,4.94
8cc7b507-8ae6-46ab-8335-72825d2c094f,DIN001,2024-11-27,Active,,,1.9
8cc7b507-8ae6-46ab-8335-72825d2c094f,DI001,2024-05-10,Active,,,2.35
941bbb65-2229-4685-8863-b30e41db57e7,DIN002,2024-02-13,Active,,,4.47
82b56e93-af5a-4b11-9e7a-1caecc77f5a9,DS002,2025-06-21,Active,330726.24,,3.96
82b56e93-af5a-4b11-9e7a-1caecc77f5a9,DI002,2025-03-23,Inactive,,,3.29
67822c1e-e122-47a6-ae5e-0cb5b88c3785,DI001,2025-08-10,Active,,,4.35
67822c1e-e122-47a6-ae5e-0cb5b88c3785,DS001,2025-04-02,Active,284936.46,,1.29
ad9a269e-2e8b-4051-8ca0-cc8fffc854f2,DL002,2024-09-26,Inactive,,221138.01,1.22
24d8d5ea-033e-4e84-b70b-2e561b6382b0,DIN002,2024-05-24,Inactive,,,2.44
24d8d5ea-033e-4e84-b70b-2e561b6382b0,DI001,2024-10-21,Active,,,3.48
93c4ba1f-d884-429f-bfd0-1f3e194d4f84,DL002,2025-06-02,Active,,274049.87,0.58
8f867a59-f27d-45e7-9e2f-3ca0233ce636,DI002,2023-11-11,Active,,,3.22
2f515686-a88d-40f3-a0b2-a35f64f682b5,DL002,2024-04-26,Active,,130861.62,4.36
2f515686-a88d-40f3-a0b2-a35f64f682b5,DI002,2025-02-25,Active,,,4.61
c002c580-3a3d-4bdf-90da-627473845caa,DS002,2023-11-11,Active,356987.47,,4.28
76a93da8-8496-4313-92c5-a8ac581b3945,DI001,2024-04-10,Active,,,0.89
76a93da8-8496-4313-92c5-a8ac581b3945,DL002,2025-02-04,Active,,16305.94,3.88
2d083c27-89e9-4645-a840-5e1141d3e459,DS002,2024-05-04,Active,375330.37,,0.76
2d083c27-89e9-4645-a840-5e1141d3e459,DIN002,2025-05-10,Inactive,,,2.56
2d083c27-89e9-4645-a840-5e1141d3e459,DI002,2024-04-28,Active,,,0.8
c843f059-cf8e-4eb9-894d-e90ff29fef2b,DI001,2024-01-30,Inactive,,,3.2
c843f059-cf8e-4eb9-894d-e90ff29fef2b,DS002,2025-09-11,Inactive,296382.45,,3.34
c843f059-cf8e-4eb9-894d-e90ff29fef2b,DS001,2024-03-19,Active,103847.94,,1.88
866a0c09-b4cb-42f4-a70d-8d07594d30a9,DS001,2024-08-12,Active,369999.2,,4.28
64d32fe6-5ad3-4f1c-83d3-d4d86f294315,DIN002,2024-02-14,Active,,,4.93
736ea5c6-b47d-4dc5-baac-b03ad18b3c01,DS002,2024-02-28,Active,399278.45,,4.44
736ea5c6-b47d-4dc5-baac-b03ad18b3c01,DIN001,2025-05-24,Active,,,0.9
736ea5c6-b47d-4dc5-baac-b03ad18b3c01,DI001,2025-07-06,Active,,,4.19
e9492f76-52c6-43b0-a563-f3b878f3ddf6,DIN002,2024-05-28,Active,,,4.86
e9492f76-52c6-43b0-a563-f3b878f3ddf6,DS002,2025-07-08,Active,377768.2,,3.37
4b9bd1da-99cd-4467-a32c-b8233b4fa15d,DS001,2025-07-04,Active,141139.04,,1.36
dc7ded7c-1fd0-4837-9df5-98a595c21b5f,DL001,2024-01-16,Active,,244739.99,1.62
2ee6eefe-a5f0-4172-aa78-e46311bb9eea,DL001,2025-01-07,Active,,134535.53,4.1
2ee6eefe-a5f0-4172-aa78-e46311bb9eea,DI002,2023-12-21,Active,,,0.56
2ee6eefe-a5f0-4172-aa78-e46311bb9eea,DL002,2025-03-01,Active,,20172.28,2.89
62a2d281-6ced-4a62-a47d-5ddcdc34f084,DL002,2025-04-01,Active,,175073.77,2.78
62a2d281-6ced-4a62-a47d-5ddcdc34f084,DIN001,2025-03-25,Inactive,,,1.38
6c35f1c4-dec3-481c-a250-88d6daaf42e6,DL002,2025-07-29,Active,,141597.74,4.97
6c35f1c4-dec3-481c-a250-88d6daaf42e6,DIN002,2025-01-14,Active,,,1.79
844e2024-c499-4f26-b35d-49b923969ba8,DL002,2023-12-14,Active,,163071.87,3.94
844e2024-c499-4f26-b35d-49b923969ba8,DI001,2025-01-23,Inactive,,,2.45
68e5d3b1-9dc4-455d-834d-32216bbd8ecf,DL001,2024-04-11,Active,,81404.21,4.82
fd194dc7-9f9b-4513-9261-204e59de0a8c,DS001,2023-12-02,Inactive,331686.74,,1.63
fd194dc7-9f9b-4513-9261-204e59de0a8c,DL001,2024-11-19,Active,,151083.17,4.84
fd194dc7-9f9b-4513-9261-204e59de0a8c,DIN002,2024-06-07,Active,,,1.24
160a56e1-1cd2-4c9f-83ac-0d1b2cb15c02,DS002,2024-04-21,Active,28891.21,,2.08
ee2c1265-31e0-4495-84c1-40194e23f4fc,DIN002,2025-09-13,Active,,,2.49
ee2c1265-31e0-4495-84c1-40194e23f4fc,DS002,2024-05-21,Active,39174.53,,2.53
9916045f-3af7-4880-93c6-1b0fa7484ed8,DS001,2024-07-24,Active,431059.85,,4.07
2b06dac8-4cee-48b2-b31a-c360551ef3b2,DS001,2025-05-16,Active,444886.81,,3.62
e5af7783-c867-4e14-a890-3c3fc6291937,DI001,2024-09-02,Active,,,1.9
e5af7783-c867-4e14-a890-3c3fc6291937,DIN001,2024-03-14,Active,,,4.36
73144856-d257-49cf-b75b-456ec50343c3,DS001,2023-10-30,Active,55087.3,,1.57
c611fa92-695e-4290-bbef-78a73865275e,DIN002,2024-12-26,Active,,,2.37
57e0d57b-b3ab-400b-8523-d070945b3711,DI001,2025-09-24,Active,,,2.75
57e0d57b-b3ab-400b-8523-d070945b3711,DI002,2024-02-29,Active,,,1.55
faa2bdc6-1f5b-4f8d-baad-a63321be9f38,DS001,2025-07-05,Active,254353.11,,4.88
671f54be-01bd-4bfe-8025-7a600d6fe2e0,DI002,2024-08-29,Active,,,4.88
671f54be-01bd-4bfe-8025-7a600d6fe2e0,DI001,2023-12-20,Active,,,3.07
671f54be-01bd-4bfe-8025-7a600d6fe2e0,DS002,2024-07-18,Active,209710.48,,3.74
fbff3840-b706-4e78-9c2d-9e06c818a9d4,DL001,2024-11-28,Active,,87967.1,3.79
fbff3840-b706-4e78-9c2d-9e06c818a9d4,DS002,2024-02-15,Active,148426.75,,3.76
f84167f4-019c-41ef-a176-24c1ba21a59e,DIN001,2024-08-20,Inactive,,,4.82
f84167f4-019c-41ef-a176-24c1ba21a59e,DS001,2024-05-16,Active,147906.4,,1.58
f84167f4-019c-41ef-a176-24c1ba21a59e,DL002,2025-05-30,Active,,18058.52,4.52
ae7ec1a3-1778-4543-9cb7-ac2470a8a066,DIN002,2025-09-16,Active,,,2.5
ae7ec1a3-1778-4543-9cb7-ac2470a8a066,DI001,2024-01-20,Active,,,1.46
00b40563-2196-4752-8fce-f9da3e2bf5b1,DS002,2024-09-29,Active,144535.48,,0.57
